league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
39,Premier League,England,2020,592143,2020-09-12T11:30:00+00:00,UTC,1599910200,Match Finished,FT,90,Regular Season - 1,36,Fulham,42,Arsenal,0,3,AWAY,535,Craven Cottage,C. Kavanagh
39,Premier League,England,2020,592142,2020-09-12T14:00:00+00:00,UTC,1599919200,Match Finished,FT,90,Regular Season - 1,52,Crystal Palace,41,Southampton,1,0,HOME,525,Selhurst Park,J. Moss
39,Premier League,England,2020,592144,2020-09-12T16:30:00+00:00,UTC,1599928200,Match Finished,FT,90,Regular Season - 1,40,Liverpool,63,Leeds,4,3,HOME,550,Anfield,M. Oliver
39,Premier League,England,2020,592148,2020-09-12T19:00:00+00:00,UTC,1599937200,Match Finished,FT,90,Regular Season - 1,48,West Ham,34,Newcastle,0,2,AWAY,598,London Stadium,S. Attwell
39,Premier League,England,2020,592147,2020-09-13T13:00:00+00:00,UTC,1600002000,Match Finished,FT,90,Regular Season - 1,60,West Brom,46,Leicester,0,3,AWAY,597,The Hawthorns,A. Taylor
39,Premier League,England,2020,592146,2020-09-13T15:30:00+00:00,UTC,1600011000,Match Finished,FT,90,Regular Season - 1,47,Tottenham,45,Everton,0,1,AWAY,593,Tottenham Hotspur Stadium,M. Atkinson
39,Premier League,England,2020,592150,2020-09-14T17:00:00+00:00,UTC,1600102800,Match Finished,FT,90,Regular Season - 1,62,Sheffield Utd,39,Wolves,0,2,AWAY,581,Bramall Lane,M. Dean
39,Premier League,England,2020,592149,2020-09-14T19:15:00+00:00,UTC,1600110900,Match Finished,FT,90,Regular Season - 1,51,Brighton,49,Chelsea,1,3,AWAY,508,The American Express Community Stadium,C. Pawson
39,Premier League,England,2020,592154,2020-09-19T11:30:00+00:00,UTC,1600515000,Match Finished,FT,90,Regular Season - 2,45,Everton,60,West Brom,5,2,HOME,8560,Goodison Park,M. Dean
39,Premier League,England,2020,592155,2020-09-19T14:00:00+00:00,UTC,1600524000,Match Finished,FT,90,Regular Season - 2,63,Leeds,36,Fulham,4,3,HOME,546,Elland Road,A. Taylor
39,Premier League,England,2020,592157,2020-09-19T16:30:00+00:00,UTC,1600533000,Match Finished,FT,90,Regular Season - 2,33,Manchester United,52,Crystal Palace,1,3,AWAY,556,Old Trafford,M. Atkinson
39,Premier League,England,2020,592151,2020-09-19T19:00:00+00:00,UTC,1600542000,Match Finished,FT,90,Regular Season - 2,42,Arsenal,48,West Ham,2,1,HOME,494,Emirates Stadium,M. Oliver
39,Premier League,England,2020,592159,2020-09-20T11:00:00+00:00,UTC,1600599600,Match Finished,FT,90,Regular Season - 2,41,Southampton,47,Tottenham,2,5,AWAY,585,St. Mary's Stadium,D. Coote
39,Premier League,England,2020,592158,2020-09-20T13:00:00+00:00,UTC,1600606800,Match Finished,FT,90,Regular Season - 2,34,Newcastle,51,Brighton,0,3,AWAY,562,St. James' Park,K. Friend
39,Premier League,England,2020,592153,2020-09-20T15:30:00+00:00,UTC,1600615800,Match Finished,FT,90,Regular Season - 2,49,Chelsea,40,Liverpool,0,2,AWAY,519,Stamford Bridge,P. Tierney
39,Premier League,England,2020,592156,2020-09-20T18:00:00+00:00,UTC,1600624800,Match Finished,FT,90,Regular Season - 2,46,Leicester,44,Burnley,4,2,HOME,547,King Power Stadium,L. Mason
39,Premier League,England,2020,592152,2020-09-21T17:00:00+00:00,UTC,1600707600,Match Finished,FT,90,Regular Season - 2,66,Aston Villa,62,Sheffield Utd,1,0,HOME,495,Villa Park,G. Scott
39,Premier League,England,2020,592160,2020-09-21T19:15:00+00:00,UTC,1600715700,Match Finished,FT,90,Regular Season - 2,39,Wolves,50,Manchester City,1,3,AWAY,600,Molineux Stadium,A. Marriner
39,Premier League,England,2020,592161,2020-09-26T11:30:00+00:00,UTC,1601119800,Match Finished,FT,90,Regular Season - 3,51,Brighton,33,Manchester United,2,3,AWAY,508,The American Express Community Stadium,C. Kavanagh
39,Premier League,England,2020,592163,2020-09-26T14:00:00+00:00,UTC,1601128800,Match Finished,FT,90,Regular Season - 3,52,Crystal Palace,45,Everton,1,2,AWAY,525,Selhurst Park,K. Friend
39,Premier League,England,2020,592169,2020-09-26T16:30:00+00:00,UTC,1601137800,Match Finished,FT,90,Regular Season - 3,60,West Brom,49,Chelsea,3,3,DRAW,597,The Hawthorns,J. Moss
39,Premier League,England,2020,592162,2020-09-26T19:00:00+00:00,UTC,1601146800,Match Finished,FT,90,Regular Season - 3,44,Burnley,41,Southampton,0,1,AWAY,512,Turf Moor,A. Marriner
39,Premier League,England,2020,592167,2020-09-27T11:00:00+00:00,UTC,1601204400,Match Finished,FT,90,Regular Season - 3,62,Sheffield Utd,63,Leeds,0,1,AWAY,581,Bramall Lane,P. Tierney
39,Premier League,England,2020,592168,2020-09-27T13:00:00+00:00,UTC,1601211600,Match Finished,FT,90,Regular Season - 3,47,Tottenham,34,Newcastle,1,1,DRAW,593,Tottenham Hotspur Stadium,P. Bankes
39,Premier League,England,2020,592166,2020-09-27T15:30:00+00:00,UTC,1601220600,Match Finished,FT,90,Regular Season - 3,50,Manchester City,46,Leicester,2,5,AWAY,555,Etihad Stadium,M. Oliver
39,Premier League,England,2020,592170,2020-09-27T18:00:00+00:00,UTC,1601229600,Match Finished,FT,90,Regular Season - 3,48,West Ham,39,Wolves,4,0,HOME,598,London Stadium,M. Atkinson
39,Premier League,England,2020,592164,2020-09-28T16:45:00+00:00,UTC,1601311500,Match Finished,FT,90,Regular Season - 3,36,Fulham,66,Aston Villa,0,3,AWAY,535,Craven Cottage,S. Attwell
