league_id,league_name,country_name,season,fixture_id,utc_date,timezone,timestamp,status_long,status_short,elapsed,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,winner,venue_id,venue_name,referee
39,Premier League,England,2022,867946,2022-08-05T19:00:00+00:00,UTC,1659726000,Match Finished,FT,90,Regular Season - 1,52,Crystal Palace,42,Arsenal,0,2,AWAY,525,Selhurst Park,A. Taylor
39,Premier League,England,2022,867947,2022-08-06T11:30:00+00:00,UTC,1659785400,Match Finished,FT,90,Regular Season - 1,36,Fulham,40,Liverpool,2,2,DRAW,535,Craven Cottage,A. Madley
39,Premier League,England,2022,867951,2022-08-06T14:00:00+00:00,UTC,1659794400,Match Finished,FT,90,Regular Season - 1,34,Newcastle,65,Nottingham Forest,2,0,HOME,562,St. James' Park,S. Hooper
39,Premier League,England,2022,867948,2022-08-06T14:00:00+00:00,UTC,1659794400,Match Finished,FT,90,Regular Season - 1,35,Bournemouth,66,Aston Villa,2,0,HOME,504,Vitality Stadium,P. Bankes
39,Premier League,England,2022,867952,2022-08-06T14:00:00+00:00,UTC,1659794400,Match Finished,FT,90,Regular Season - 1,47,Tottenham,41,Southampton,4,1,HOME,593,Tottenham Hotspur Stadium,A. Marriner
39,Premier League,England,2022,867949,2022-08-06T14:00:00+00:00,UTC,1659794400,Match Finished,FT,90,Regular Season - 1,63,Leeds,39,Wolves,2,1,HOME,546,Elland Road,R. Jones
39,Premier League,England,2022,867953,2022-08-06T16:30:00+00:00,UTC,1659803400,Match Finished,FT,90,Regular Season - 1,45,Everton,49,Chelsea,0,1,AWAY,8560,Goodison Park,C. Pawson
39,Premier League,England,2022,867954,2022-08-07T13:00:00+00:00,UTC,1659877200,Match Finished,FT,90,Regular Season - 1,33,Manchester United,51,Brighton,1,2,AWAY,556,Old Trafford,P. Tierney
39,Premier League,England,2022,867950,2022-08-07T13:00:00+00:00,UTC,1659877200,Match Finished,FT,90,Regular Season - 1,46,Leicester,55,Brentford,2,2,DRAW,547,King Power Stadium,J. Gillett
39,Premier League,England,2022,867955,2022-08-07T15:30:00+00:00,UTC,1659886200,Match Finished,FT,90,Regular Season - 1,48,West Ham,50,Manchester City,0,2,AWAY,598,London Stadium,M. Oliver
39,Premier League,England,2022,867957,2022-08-13T11:30:00+00:00,UTC,1660390200,Match Finished,FT,90,Regular Season - 2,66,Aston Villa,45,Everton,2,1,HOME,495,Villa Park,M. Oliver
39,Premier League,England,2022,867965,2022-08-13T14:00:00+00:00,UTC,1660399200,Match Finished,FT,90,Regular Season - 2,39,Wolves,36,Fulham,0,0,DRAW,600,Molineux Stadium,J. Brooks
39,Premier League,England,2022,867964,2022-08-13T14:00:00+00:00,UTC,1660399200,Match Finished,FT,90,Regular Season - 2,41,Southampton,63,Leeds,2,2,DRAW,585,St. Mary's Stadium,T. Harrington
39,Premier League,England,2022,867956,2022-08-13T14:00:00+00:00,UTC,1660399200,Match Finished,FT,90,Regular Season - 2,42,Arsenal,46,Leicester,4,2,HOME,494,Emirates Stadium,D. England
39,Premier League,England,2022,867962,2022-08-13T14:00:00+00:00,UTC,1660399200,Match Finished,FT,90,Regular Season - 2,50,Manchester City,35,Bournemouth,4,0,HOME,555,Etihad Stadium,D. Coote
39,Premier League,England,2022,867959,2022-08-13T14:00:00+00:00,UTC,1660399200,Match Finished,FT,90,Regular Season - 2,51,Brighton,34,Newcastle,0,0,DRAW,508,The American Express Community Stadium,G. Scott
39,Premier League,England,2022,867958,2022-08-13T16:30:00+00:00,UTC,1660408200,Match Finished,FT,90,Regular Season - 2,55,Brentford,33,Manchester United,4,0,HOME,10503,Gtech Community Stadium,S. Attwell
39,Premier League,England,2022,867963,2022-08-14T13:00:00+00:00,UTC,1660482000,Match Finished,FT,90,Regular Season - 2,65,Nottingham Forest,48,West Ham,1,0,HOME,566,The City Ground,R. Jones
39,Premier League,England,2022,867960,2022-08-14T15:30:00+00:00,UTC,1660491000,Match Finished,FT,90,Regular Season - 2,49,Chelsea,47,Tottenham,2,2,DRAW,519,Stamford Bridge,A. Taylor
39,Premier League,England,2022,867961,2022-08-15T19:00:00+00:00,UTC,1660590000,Match Finished,FT,90,Regular Season - 2,40,Liverpool,52,Crystal Palace,1,1,DRAW,550,Anfield,P. Tierney
39,Premier League,England,2022,867974,2022-08-20T11:30:00+00:00,UTC,1660995000,Match Finished,FT,90,Regular Season - 3,47,Tottenham,39,Wolves,1,0,HOME,593,Tottenham Hotspur Stadium,S. Hooper
39,Premier League,England,2022,867969,2022-08-20T14:00:00+00:00,UTC,1661004000,Match Finished,FT,90,Regular Season - 3,36,Fulham,55,Brentford,3,2,HOME,535,Craven Cottage,P. Bankes
39,Premier League,England,2022,867968,2022-08-20T14:00:00+00:00,UTC,1661004000,Match Finished,FT,90,Regular Season - 3,45,Everton,65,Nottingham Forest,1,1,DRAW,8560,Goodison Park,A. Marriner
39,Premier League,England,2022,867971,2022-08-20T14:00:00+00:00,UTC,1661004000,Match Finished,FT,90,Regular Season - 3,46,Leicester,41,Southampton,1,2,AWAY,547,King Power Stadium,M. Salisbury
39,Premier League,England,2022,867967,2022-08-20T14:00:00+00:00,UTC,1661004000,Match Finished,FT,90,Regular Season - 3,52,Crystal Palace,66,Aston Villa,3,1,HOME,525,Selhurst Park,A. Madley
39,Premier League,England,2022,867966,2022-08-20T16:30:00+00:00,UTC,1661013000,Match Finished,FT,90,Regular Season - 3,35,Bournemouth,42,Arsenal,0,3,AWAY,504,Vitality Stadium,C. Pawson
39,Premier League,England,2022,867975,2022-08-21T13:00:00+00:00,UTC,1661086800,Match Finished,FT,90,Regular Season - 3,48,West Ham,51,Brighton,0,2,AWAY,598,London Stadium,A. Taylor
39,Premier League,England,2022,867970,2022-08-21T13:00:00+00:00,UTC,1661086800,Match Finished,FT,90,Regular Season - 3,63,Leeds,49,Chelsea,3,0,HOME,546,Elland Road,S. Attwell
39,Premier League,England,2022,867973,2022-08-21T15:30:00+00:00,UTC,1661095800,Match Finished,FT,90,Regular Season - 3,34,Newcastle,50,Manchester City,3,3,DRAW,562,St. James' Park,J. Gillett
39,Premier League,England,2022,867972,2022-08-22T19:00:00+00:00,UTC,1661194800,Match Finished,FT,90,Regular Season - 3,33,Manchester United,40,Liverpool,2,1,HOME,556,Old Trafford,M. Oliver
39,Premier League,England,2022,867984,2022-08-27T11:30:00+00:00,UTC,1661599800,Match Finished,FT,90,Regular Season - 4,41,Southampton,33,Manchester United,0,1,AWAY,585,St. Mary's Stadium,A. Madley
39,Premier League,England,2022,867981,2022-08-27T14:00:00+00:00,UTC,1661608800,Match Finished,FT,90,Regular Season - 4,40,Liverpool,35,Bournemouth,9,0,HOME,550,Anfield,S. Attwell
39,Premier League,England,2022,867980,2022-08-27T14:00:00+00:00,UTC,1661608800,Match Finished,FT,90,Regular Season - 4,49,Chelsea,46,Leicester,2,1,HOME,519,Stamford Bridge,P. Tierney
39,Premier League,England,2022,867982,2022-08-27T14:00:00+00:00,UTC,1661608800,Match Finished,FT,90,Regular Season - 4,50,Manchester City,52,Crystal Palace,4,2,HOME,555,Etihad Stadium,D. England
39,Premier League,England,2022,867979,2022-08-27T14:00:00+00:00,UTC,1661608800,Match Finished,FT,90,Regular Season - 4,51,Brighton,63,Leeds,1,0,HOME,508,The American Express Community Stadium,M. Salisbury
39,Premier League,England,2022,867978,2022-08-27T14:00:00+00:00,UTC,1661608800,Match Finished,FT,90,Regular Season - 4,55,Brentford,45,Everton,1,1,DRAW,10503,Gtech Community Stadium,J. Brooks
39,Premier League,England,2022,867976,2022-08-27T16:30:00+00:00,UTC,1661617800,Match Finished,FT,90,Regular Season - 4,42,Arsenal,36,Fulham,2,1,HOME,494,Emirates Stadium,J. Gillett
